product_url,category_url,mouser_part_num,mfr_part_number,manufacturer,image,image_high,manufacturer_url,datasheet_url,rohs_compliant,rohs_compliant_url,factory_lead_time,description,availability,qty_min,qty_mult,qty_reel,quantity_available,q_minimum,coil_current,breadcrumbs,actuator_length,actuator_style,actuator,airflow,application,bearing_type,brand,cap_color,capacitance_n_f,capacitance_p_f,capacitance,case_code_in,case_code_mm,clamping_voltage,coil_resistance,coil_termination,coil_type,coil_voltage,color,contact_current_rating,contact_form,contact_material,contact_plating,contact_rating,contact_termination,control_voltage_range,core_material,core_type,current_rating,current_type,depth,diameter,dielectric,dissipation_factor_df,esr,factory_pack_quantity,features,filter_type,ground_terminal,height,housing_material,illuminated,illumination_color,impedance,inductance,input_current,input_to_output_isolation_method,insertion_loss,ip_rating,isolation_voltage,isolation,lamp_type,lead_diameter,lead_spacing,lead_style,leakage_current,length,life,load_current_rating,load_voltage_rating,maximum_dc_current,maximum_dc_resistance,maximum_operating_temperature,maximum_switching_current,mfr_case_code,minimum_operating_temperature,moisture_sensitive,mounting_direction,mounting_style,mounting_type,noise,number_of_channels,number_of_pins,on_resistance_max,operating_force,operating_supply_voltage,operating_temperature_range,output_type,package_case,package_type,packaging,part_aliases,pd_power_dissipation,peak_surge_current,power_consumption,power_rating,pressure_type,product_category,product_type,product,qualification,relay_contact_form,resistance,ripple_current,saturation_current,self_resonant_frequency,series,shielding,speed,stem_height,subcategory,surge_energy_rating,switch_function,switching_voltage,technology,temperature_coefficient,termination_style,termination,test_frequency,tolerance,tradename,travel,type,unit_weight,varistor_voltage,voltage_rating_ac,voltage_rating_dc,width,lifecycle,quantity1,quantity2,quantity3,quantity4,quantity5,quantity6,quantity7,quantity8,quantity9,quantity10,quantity11,quantity12,quantity13,quantity14,quantity15,pricing_qty1,pricing_qty2,pricing_qty3,pricing_qty4,pricing_qty5,pricing_qty6,pricing_qty7,pricing_qty8,pricing_qty9,pricing_qty10,pricing_qty11,pricing_qty12,pricing_qty13,pricing_qty14,pricing_qty15,rohs,supply_voltage_max,supply_voltage_min,rtc_bus_interface,date_format,time_format,battery_backup_switching,rtc_memory_size,function,frequency,frequency_stability,load_capacitance,in_stock,stock_status,output_format,domain,url,product_compliance,possible_replacement,documents,environmental_documents,customers_also_bought,popular_searches,more_information,alternative_packaging
"https://www2.mouser.com/ProductDetail/Amphenol-Aerospace/LJT07RE-11-4PC023LC","https://www2.mouser.com/c/connectors/circular-connectors/circular-mil-spec-connectors/circular-mil-spec-connector/","654-LJT07RE114PC023L","LJT07RE-11-4PC(023LC)","Amphenol Aerospace","","","https://www2.mouser.com/manufacturer/amphenolaerospace/","https://www.mouser.com/datasheet/2/18/amphenolaerospace_D38999_IIIseriesLJT-1157245.pdf",false,"","12 Weeks Estimated factory production time.","Circular MIL Spec Connector RECEPT","Non-Stocked × Shipping Restricted",6,1,0,0,"","","[{""category_name"":""All Products"",""category_url"":""https://www2.mouser.com/electronic-components/""},{""category_name"":""Connectors"",""category_url"":""https://www2.mouser.com/c/connectors/""},{""category_name"":""Circular Connectors"",""category_url"":""https://www2.mouser.com/c/connectors/circular-connectors/""},{""category_name"":""Circular MIL Spec Connectors"",""category_url"":""https://www2.mouser.com/c/connectors/circular-connectors/circular-mil-spec-connectors/""},{""category_name"":""Circular MIL Spec Connector"",""category_url"":""https://www2.mouser.com/c/connectors/circular-connectors/circular-mil-spec-connectors/circular-mil-spec-connector/""}]","","","","","","","Amphenol Aerospace","","","","","","","","","","","","","","","Copper","Gold","","","","","","7.5 A","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Panel Mount","","","","","","","","","","","","","91-416462-04W","","","","","","Circular MIL Spec Connector","Circular MIL Spec Connector","Receptacles","","","","","","","","","","","Circular Connectors","","","","","","Crimp","","","","","","","","","","","","",6,10,25,"","","","","","","","","","","","","$300.96","$278.87","$268.87","","","","","","","","","","","","","","","","","","","","","null","","","",0,"Non-Stocked  Weeks Estimated factory production time","","https://www2.mouser.com/","https://www.mouser.com/ProductDetail/Amphenol-Aerospace/LJT07RE-11-4PC023LC?qs=vIqw4OQuOTlXhXUV3Mjqug%3D%3D","null","{""description"":null,""mfr"":null,""mfr_no"":null}","[{""document_name"":""LJT07RE-11-4PC(023LC) Datasheet (PDF)"",""document_url"":""https://www.mouser.com/datasheet/2/18/amphenolaerospace_D38999_IIIseriesLJT-1157245.pdf""}]","null","null","null","{""text"":null,""url"":null}","{""availabilty"":null,""mfr_part_hash"":null,""min"":0,""packaging"":null,""price"":null}"
"https://www2.mouser.com/ProductDetail/Amphenol-Aerospace/TVP00RW-15-35SELC","https://www2.mouser.com/c/connectors/circular-connectors/circular-mil-spec-connectors/circular-mil-spec-connector/","654-TVP00RW1535SELC","TVP00RW-15-35SE(LC)","Amphenol Aerospace","","","https://www2.mouser.com/manufacturer/amphenolaerospace/","https://www.mouser.com/datasheet/2/18/1/Amphenol-2065523.pdf",false,"","14 Weeks Estimated factory production time.","Circular MIL Spec Connector RECEPT","Non-Stocked × Shipping Restricted",7,1,0,0,"","","[{""category_name"":""All Products"",""category_url"":""https://www2.mouser.com/electronic-components/""},{""category_name"":""Connectors"",""category_url"":""https://www2.mouser.com/c/connectors/""},{""category_name"":""Circular Connectors"",""category_url"":""https://www2.mouser.com/c/connectors/circular-connectors/""},{""category_name"":""Circular MIL Spec Connectors"",""category_url"":""https://www2.mouser.com/c/connectors/circular-connectors/circular-mil-spec-connectors/""},{""category_name"":""Circular MIL Spec Connector"",""category_url"":""https://www2.mouser.com/c/connectors/circular-connectors/circular-mil-spec-connectors/circular-mil-spec-connector/""}]","","","","","","","Amphenol Aerospace","","","","","","","","","","","","","","","Copper Alloy","Gold","","","","","","5 A","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Wall Mount","","","","","","","","","","","","","88-552634-35T","","","","","","Circular MIL Spec Connector","Circular MIL Spec Connector","Receptacles","","","","","","","","","","","Circular Connectors","","","","","","Crimp","","","","","","","","","","","","",7,10,25,50,"","","","","","","","","","","","$223.39","$206.99","$199.56","$198.06","","","","","","","","","","","","","","","","","","","","null","","","",0,"Non-Stocked  Weeks Estimated factory production time","","https://www2.mouser.com/","https://www.mouser.com/ProductDetail/Amphenol-Aerospace/TVP00RW-15-35SELC?qs=yEGfiukVbcPAMp3rhwIcqw%3D%3D","null","{""description"":null,""mfr"":null,""mfr_no"":null}","[{""document_name"":""TVP00RW-15-35SE(LC) Datasheet (PDF)"",""document_url"":""https://www.mouser.com/datasheet/2/18/1/Amphenol-2065523.pdf""}]","null","null","null","{""text"":null,""url"":null}","{""availabilty"":null,""mfr_part_hash"":null,""min"":0,""packaging"":null,""price"":null}"
"https://www2.mouser.com/ProductDetail/Amphenol-Aerospace/SJT07RT-18-11SD014LC","https://www2.mouser.com/c/connectors/circular-connectors/circular-mil-spec-connectors/circular-mil-spec-connector/","654-T07RT1811SD014LC","SJT07RT-18-11SD(014LC)","Amphenol Aerospace","","","https://www2.mouser.com/manufacturer/amphenolaerospace/","https://www.mouser.com/datasheet/2/18/1/SJT_section-532713.pdf",false,"","12 Weeks Estimated factory production time.","Circular MIL Spec Connector RECEPT","Non-Stocked × Shipping Restricted",2,1,0,0,"","","[{""category_name"":""All Products"",""category_url"":""https://www2.mouser.com/electronic-components/""},{""category_name"":""Connectors"",""category_url"":""https://www2.mouser.com/c/connectors/""},{""category_name"":""Circular Connectors"",""category_url"":""https://www2.mouser.com/c/connectors/circular-connectors/""},{""category_name"":""Circular MIL Spec Connectors"",""category_url"":""https://www2.mouser.com/c/connectors/circular-connectors/circular-mil-spec-connectors/""},{""category_name"":""Circular MIL Spec Connector"",""category_url"":""https://www2.mouser.com/c/connectors/circular-connectors/circular-mil-spec-connectors/circular-mil-spec-connector/""}]","","","","","","","Amphenol Aerospace","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88-476551-11Z","","","","","","Circular MIL Spec Connector","Circular MIL Spec Connector","","","","","","","","","","","","Circular Connectors","","","","","","","","","","","","","","","","","","",2,10,"","","","","","","","","","","","","","$1,071.75","$983.07","","","","","","","","","","","","","","","","","","","","","","null","","","",0,"Non-Stocked  Weeks Estimated factory production time","","https://www2.mouser.com/","https://www.mouser.com/ProductDetail/Amphenol-Aerospace/SJT07RT-18-11SD014LC?qs=QTLwgZYpCgXBlsPxIaFN6Q%3D%3D","null","{""description"":null,""mfr"":null,""mfr_no"":null}","[{""document_name"":""SJT07RT-18-11SD(014LC) Datasheet (PDF)"",""document_url"":""https://www.mouser.com/datasheet/2/18/1/SJT_section-532713.pdf""}]","null","null","null","{""text"":null,""url"":null}","{""availabilty"":null,""mfr_part_hash"":null,""min"":0,""packaging"":null,""price"":null}"
"https://www2.mouser.com/ProductDetail/Amphenol-Aerospace/TVP00RW-15-35PCLC","https://www2.mouser.com/c/connectors/circular-connectors/circular-mil-spec-connectors/circular-mil-spec-connector/","654-TVP00RW1535PCLC","TVP00RW-15-35PC(LC)","Amphenol Aerospace","","","https://www2.mouser.com/manufacturer/amphenolaerospace/","https://www.mouser.com/datasheet/2/18/1/Amphenol-2065523.pdf",false,"","14 Weeks Estimated factory production time.","Circular MIL Spec Connector RECEPT","Non-Stocked × Shipping Restricted",8,1,0,0,"","","[{""category_name"":""All Products"",""category_url"":""https://www2.mouser.com/electronic-components/""},{""category_name"":""Connectors"",""category_url"":""https://www2.mouser.com/c/connectors/""},{""category_name"":""Circular Connectors"",""category_url"":""https://www2.mouser.com/c/connectors/circular-connectors/""},{""category_name"":""Circular MIL Spec Connectors"",""category_url"":""https://www2.mouser.com/c/connectors/circular-connectors/circular-mil-spec-connectors/""},{""category_name"":""Circular MIL Spec Connector"",""category_url"":""https://www2.mouser.com/c/connectors/circular-connectors/circular-mil-spec-connectors/circular-mil-spec-connector/""}]","","","","","","","Amphenol Aerospace","","","","","","","","","","","","","","","Copper Alloy","Gold","","","","","","5 A","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Wall Mount","","","","","","","","","","","","","88-552634-35K","","","","","","Circular MIL Spec Connector","Circular MIL Spec Connector","Receptacles","","","","","","","","","","","Circular Connectors","","","","","","Crimp","","","","","","","","","","","","",8,10,25,50,"","","","","","","","","","","","$210.24","$194.80","$187.81","$186.40","","","","","","","","","","","","","","","","","","","","null","","","",0,"Non-Stocked  Weeks Estimated factory production time","","https://www2.mouser.com/","https://www.mouser.com/ProductDetail/Amphenol-Aerospace/TVP00RW-15-35PCLC?qs=yEGfiukVbcPgL6Adi2sxkQ%3D%3D","null","{""description"":null,""mfr"":null,""mfr_no"":null}","[{""document_name"":""TVP00RW-15-35PC(LC) Datasheet (PDF)"",""document_url"":""https://www.mouser.com/datasheet/2/18/1/Amphenol-2065523.pdf""}]","null","null","null","{""text"":null,""url"":null}","{""availabilty"":null,""mfr_part_hash"":null,""min"":0,""packaging"":null,""price"":null}"
"https://www2.mouser.com/ProductDetail/Amphenol-Aerospace/SJT07RT-22-2PA014LC","https://www2.mouser.com/c/connectors/circular-connectors/circular-mil-spec-connectors/circular-mil-spec-connector/","654-SJT07RT222PA014L","SJT07RT-22-2PA(014LC)","Amphenol Aerospace","","","https://www2.mouser.com/manufacturer/amphenolaerospace/","https://www.mouser.com/datasheet/2/18/1/SJT_section-532713.pdf",false,"","12 Weeks Estimated factory production time.","Circular MIL Spec Connector RECEPT","Non-Stocked × Shipping Restricted",2,1,0,0,"","","[{""category_name"":""All Products"",""category_url"":""https://www2.mouser.com/electronic-components/""},{""category_name"":""Connectors"",""category_url"":""https://www2.mouser.com/c/connectors/""},{""category_name"":""Circular Connectors"",""category_url"":""https://www2.mouser.com/c/connectors/circular-connectors/""},{""category_name"":""Circular MIL Spec Connectors"",""category_url"":""https://www2.mouser.com/c/connectors/circular-connectors/circular-mil-spec-connectors/""},{""category_name"":""Circular MIL Spec Connector"",""category_url"":""https://www2.mouser.com/c/connectors/circular-connectors/circular-mil-spec-connectors/circular-mil-spec-connector/""}]","","","","","","","Amphenol Aerospace","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88-476553-02E","","","","","","Circular MIL Spec Connector","Circular MIL Spec Connector","","","","","","","","","","","","Circular Connectors","","","","","","","","","","","","","","","","","","",2,"","","","","","","","","","","","","","","$1,374.59","","","","","","","","","","","","","","","","","","","","","","","null","","","",0,"Non-Stocked  Weeks Estimated factory production time","","https://www2.mouser.com/","https://www.mouser.com/ProductDetail/Amphenol-Aerospace/SJT07RT-22-2PA014LC?qs=QTLwgZYpCgUo59qs6d0EdQ%3D%3D","null","{""description"":null,""mfr"":null,""mfr_no"":null}","[{""document_name"":""SJT07RT-22-2PA(014LC) Datasheet (PDF)"",""document_url"":""https://www.mouser.com/datasheet/2/18/1/SJT_section-532713.pdf""}]","null","null","null","{""text"":null,""url"":null}","{""availabilty"":null,""mfr_part_hash"":null,""min"":0,""packaging"":null,""price"":null}"
"https://www2.mouser.com/ProductDetail/Amphenol-Aerospace/SP02CE-8-3P014","https://www2.mouser.com/c/connectors/circular-connectors/circular-mil-spec-connectors/circular-mil-spec-connector/","654-SP02CE83P014","SP02CE-8-3P(014)","Amphenol Aerospace","","","https://www2.mouser.com/manufacturer/amphenolaerospace/","",false,"","17 Weeks Estimated factory production time.","Circular MIL Spec Connector RECEPT","Non-Stocked × Shipping Restricted",5,1,0,0,"","","[{""category_name"":""All Products"",""category_url"":""https://www2.mouser.com/electronic-components/""},{""category_name"":""Connectors"",""category_url"":""https://www2.mouser.com/c/connectors/""},{""category_name"":""Circular Connectors"",""category_url"":""https://www2.mouser.com/c/connectors/circular-connectors/""},{""category_name"":""Circular MIL Spec Connectors"",""category_url"":""https://www2.mouser.com/c/connectors/circular-connectors/circular-mil-spec-connectors/""},{""category_name"":""Circular MIL Spec Connector"",""category_url"":""https://www2.mouser.com/c/connectors/circular-connectors/circular-mil-spec-connectors/circular-mil-spec-connector/""}]","","","","","","","Amphenol Aerospace","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Circular MIL Spec Connector","Circular MIL Spec Connector","","","","","","","","D38999 III","","","","Circular Connectors","","","","","","","","","","","","","","","","","","",5,10,25,"","","","","","","","","","","","","$333.75","$309.25","$298.15","","","","","","","","","","","","","","","","","","","","","null","","","",0,"Non-Stocked  Weeks Estimated factory production time","","https://www2.mouser.com/","https://www.mouser.com/ProductDetail/Amphenol-Aerospace/SP02CE-8-3P014?qs=MoCBKJu1Jj3tO%252BFmHzJHmQ%3D%3D","null","{""description"":null,""mfr"":null,""mfr_no"":null}","null","null","null","null","{""text"":null,""url"":null}","{""availabilty"":null,""mfr_part_hash"":null,""min"":0,""packaging"":null,""price"":null}"
"https://www2.mouser.com/ProductDetail/Amphenol-Aerospace/LJT06RE-25-4SD344LC","https://www2.mouser.com/c/connectors/circular-connectors/circular-mil-spec-connectors/circular-mil-spec-connector/","654-LJT06RE254SD344L","LJT06RE-25-4SD(344LC)","Amphenol Aerospace","","","https://www2.mouser.com/manufacturer/amphenolaerospace/","https://www.mouser.com/datasheet/2/18/amphenolaerospace_D38999_IIIseriesLJT-1157245.pdf",false,"","12 Weeks Estimated factory production time.","Circular MIL Spec Connector PLUG","Non-Stocked × Shipping Restricted",4,1,0,0,"","","[{""category_name"":""All Products"",""category_url"":""https://www2.mouser.com/electronic-components/""},{""category_name"":""Connectors"",""category_url"":""https://www2.mouser.com/c/connectors/""},{""category_name"":""Circular Connectors"",""category_url"":""https://www2.mouser.com/c/connectors/circular-connectors/""},{""category_name"":""Circular MIL Spec Connectors"",""category_url"":""https://www2.mouser.com/c/connectors/circular-connectors/circular-mil-spec-connectors/""},{""category_name"":""Circular MIL Spec Connector"",""category_url"":""https://www2.mouser.com/c/connectors/circular-connectors/circular-mil-spec-connectors/circular-mil-spec-connector/""}]","","","","","","","Amphenol Aerospace","","","","","","","","","","","","","","","Copper","Gold","","","","","","7.5 A, 13 A","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Cable","","","","","","","","","","","","","86-525324-04Z","","","","","","Circular MIL Spec Connector","Circular MIL Spec Connector","Plugs","","","","","","","","","","","Circular Connectors","","","","","","Crimp","","","","","","","","","","","","",4,10,25,"","","","","","","","","","","","","$483.77","$448.25","$432.18","","","","","","","","","","","","","","","","","","","","","null","","","",0,"Non-Stocked  Weeks Estimated factory production time","","https://www2.mouser.com/","https://www.mouser.com/ProductDetail/Amphenol-Aerospace/LJT06RE-25-4SD344LC?qs=Gjhh%252BSGtQuNmmlVe%252Bgiy1A%3D%3D","null","{""description"":null,""mfr"":null,""mfr_no"":null}","[{""document_name"":""LJT06RE-25-4SD(344LC) Datasheet (PDF)"",""document_url"":""https://www.mouser.com/datasheet/2/18/amphenolaerospace_D38999_IIIseriesLJT-1157245.pdf""}]","null","null","null","{""text"":null,""url"":null}","{""availabilty"":null,""mfr_part_hash"":null,""min"":0,""packaging"":null,""price"":null}"
"https://www2.mouser.com/ProductDetail/Amphenol-Aerospace/MS27497T18F96AA","https://www2.mouser.com/c/connectors/circular-connectors/circular-mil-spec-connectors/circular-mil-spec-connector/","654-MS27497T18F96AA","MS27497T18F96AA","Amphenol Aerospace","https://www2.mouser.com/images/amphenol/sm/MS27497_series_new_t.JPG","/images/amphenol/images/MS27497_series_new_t.JPG","https://www2.mouser.com/manufacturer/amphenolaerospace/","https://www.mouser.com/datasheet/2/18/1/38999_II_C_Wall_Mount_BPM-608218.pdf",false,"","10 Weeks Estimated factory production time.","Circular MIL Spec Connector RECEPT","Non-Stocked × Shipping Restricted",7,1,0,0,"","","[{""category_name"":""All Products"",""category_url"":""https://www2.mouser.com/electronic-components/""},{""category_name"":""Connectors"",""category_url"":""https://www2.mouser.com/c/connectors/""},{""category_name"":""Circular Connectors"",""category_url"":""https://www2.mouser.com/c/connectors/circular-connectors/""},{""category_name"":""Circular MIL Spec Connectors"",""category_url"":""https://www2.mouser.com/c/connectors/circular-connectors/circular-mil-spec-connectors/""},{""category_name"":""Circular MIL Spec Connector"",""category_url"":""https://www2.mouser.com/c/connectors/circular-connectors/circular-mil-spec-connectors/circular-mil-spec-connector/""}]","","","","","","","Amphenol Aerospace","","","","","","","","","","","","","","","","Gold","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Panel","","","","","","","","","","","","","91-565056-96E","","","","","","Circular MIL Spec Connector","Circular MIL Spec Connector","Receptacles","","","","","","","","","","","Circular Connectors","","","","","","Crimp","","","","","","","","","","","","",7,10,25,50,"","","","","","","","","","","","$226.31","$209.69","$202.17","$200.65","","","","","","","","","","","","","","","","","","","","null","","","",0,"Non-Stocked  Weeks Estimated factory production time","","https://www2.mouser.com/","https://www.mouser.com/ProductDetail/Amphenol-Aerospace/MS27497T18F96AA?qs=XIXGbxJPjdv0e3mR9R37Tg%3D%3D","null","{""description"":null,""mfr"":null,""mfr_no"":null}","[{""document_name"":""MS27497T18F96AA Datasheet (PDF)"",""document_url"":""https://www.mouser.com/datasheet/2/18/1/38999_II_C_Wall_Mount_BPM-608218.pdf""}]","null","null","null","{""text"":null,""url"":null}","{""availabilty"":null,""mfr_part_hash"":null,""min"":0,""packaging"":null,""price"":null}"
"https://www2.mouser.com/ProductDetail/Amphenol-Aerospace/T3Y-17H13-98XN","https://www2.mouser.com/c/connectors/circular-connectors/circular-mil-spec-connectors/circular-mil-spec-connector/","654-T3Y17H1398XN","T3Y-17H13-98XN","Amphenol Aerospace","","","https://www2.mouser.com/manufacturer/amphenolaerospace/","",false,"","14 Weeks Estimated factory production time.","Circular MIL Spec Connector 2287","Non-Stocked × Shipping Restricted",5,5,0,0,"","","[{""category_name"":""All Products"",""category_url"":""https://www2.mouser.com/electronic-components/""},{""category_name"":""Connectors"",""category_url"":""https://www2.mouser.com/c/connectors/""},{""category_name"":""Circular Connectors"",""category_url"":""https://www2.mouser.com/c/connectors/circular-connectors/""},{""category_name"":""Circular MIL Spec Connectors"",""category_url"":""https://www2.mouser.com/c/connectors/circular-connectors/circular-mil-spec-connectors/""},{""category_name"":""Circular MIL Spec Connector"",""category_url"":""https://www2.mouser.com/c/connectors/circular-connectors/circular-mil-spec-connectors/circular-mil-spec-connector/""}]","","","","","","","Amphenol Aerospace","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Circular MIL Spec Connector","Circular MIL Spec Connector","","","","","","","","D38999 III","","","","Circular Connectors","","","","","","","","","","","","","","","","","","",5,10,"","","","","","","","","","","","","","$823.22","$755.11","","","","","","","","","","","","","","","","","","","","","","null","","","",0,"Non-Stocked  Weeks Estimated factory production time","","https://www2.mouser.com/","https://www.mouser.com/ProductDetail/Amphenol-Aerospace/T3Y-17H13-98XN?qs=JoZAEzKWKkXbGDHdgk9%252BWA%3D%3D","null","{""description"":null,""mfr"":null,""mfr_no"":null}","null","null","null","null","{""text"":null,""url"":null}","{""availabilty"":null,""mfr_part_hash"":null,""min"":0,""packaging"":null,""price"":null}"
"https://www2.mouser.com/ProductDetail/Amphenol-Aerospace/TVS07RK-25-35SC","https://www2.mouser.com/c/connectors/circular-connectors/circular-mil-spec-connectors/circular-mil-spec-connector/","654-TVS07RK2535SC","TVS07RK-25-35SC","Amphenol Aerospace","","","https://www2.mouser.com/manufacturer/amphenolaerospace/","https://www.mouser.com/datasheet/2/18/1/Amphenol-2065523.pdf",false,"","12 Weeks Estimated factory production time.","Circular MIL Spec Connector RECEPT","Non-Stocked × Shipping Restricted",5,5,0,0,"","","[{""category_name"":""All Products"",""category_url"":""https://www2.mouser.com/electronic-components/""},{""category_name"":""Connectors"",""category_url"":""https://www2.mouser.com/c/connectors/""},{""category_name"":""Circular Connectors"",""category_url"":""https://www2.mouser.com/c/connectors/circular-connectors/""},{""category_name"":""Circular MIL Spec Connectors"",""category_url"":""https://www2.mouser.com/c/connectors/circular-connectors/circular-mil-spec-connectors/""},{""category_name"":""Circular MIL Spec Connector"",""category_url"":""https://www2.mouser.com/c/connectors/circular-connectors/circular-mil-spec-connectors/circular-mil-spec-connector/""}]","","","","","","","Amphenol Aerospace","","","","","","","","","","","","","","","Copper Alloy","Gold","","","","","","5 A","","","","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Panel","","","","","","","","","","","","","","","","","","","Circular MIL Spec Connector","Circular MIL Spec Connector","Receptacles","","","","","","","TV 38999 III","","","","Circular Connectors","","","","","","Crimp","","","","","","","","","","","","",5,10,"","","","","","","","","","","","","","$752.77","$690.49","","","","","","","","","","","","","","","","","","","","","","null","","","",0,"Non-Stocked  Weeks Estimated factory production time","","https://www2.mouser.com/","https://www.mouser.com/ProductDetail/Amphenol-Aerospace/TVS07RK-25-35SC?qs=xwkL0gB7I%252BV%2FmAfR34ZI%2Fw%3D%3D","null","{""description"":null,""mfr"":null,""mfr_no"":null}","[{""document_name"":""TVS07RK-25-35SC Datasheet (PDF)"",""document_url"":""https://www.mouser.com/datasheet/2/18/1/Amphenol-2065523.pdf""}]","null","null","null","{""text"":null,""url"":null}","{""availabilty"":null,""mfr_part_hash"":null,""min"":0,""packaging"":null,""price"":null}"
"https://www2.mouser.com/ProductDetail/Amphenol-Aerospace/LJT06RE-25-37PC344LC","https://www2.mouser.com/c/connectors/circular-connectors/circular-mil-spec-connectors/circular-mil-spec-connector/","654-LJT06RE2537PC344","LJT06RE-25-37PC(344LC)","Amphenol Aerospace","","","https://www2.mouser.com/manufacturer/amphenolaerospace/","https://www.mouser.com/datasheet/2/18/amphenolaerospace_D38999_IIIseriesLJT-1157245.pdf",false,"","12 Weeks Estimated factory production time.","Circular MIL Spec Connector PLUG","Non-Stocked × Shipping Restricted",5,1,0,0,"","","[{""category_name"":""All Products"",""category_url"":""https://www2.mouser.com/electronic-components/""},{""category_name"":""Connectors"",""category_url"":""https://www2.mouser.com/c/connectors/""},{""category_name"":""Circular Connectors"",""category_url"":""https://www2.mouser.com/c/connectors/circular-connectors/""},{""category_name"":""Circular MIL Spec Connectors"",""category_url"":""https://www2.mouser.com/c/connectors/circular-connectors/circular-mil-spec-connectors/""},{""category_name"":""Circular MIL Spec Connector"",""category_url"":""https://www2.mouser.com/c/connectors/circular-connectors/circular-mil-spec-connectors/circular-mil-spec-connector/""}]","","","","","","","Amphenol Aerospace","","","","","","","","","","","","","","","Copper","Gold","","","","","","13 A","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Cable","","","","","","","","","","","","","86-525324-37W","","","","","","Circular MIL Spec Connector","Circular MIL Spec Connector","Plugs","","","","","","","","","","","Circular Connectors","","","","","","Crimp","","","","","","","","","","","","",5,10,25,"","","","","","","","","","","","","$332.49","$308.08","$297.03","","","","","","","","","","","","","","","","","","","","","null","","","",0,"Non-Stocked  Weeks Estimated factory production time","","https://www2.mouser.com/","https://www.mouser.com/ProductDetail/Amphenol-Aerospace/LJT06RE-25-37PC344LC?qs=Gjhh%252BSGtQuOshaDoSk4jIA%3D%3D","null","{""description"":null,""mfr"":null,""mfr_no"":null}","[{""document_name"":""LJT06RE-25-37PC(344LC) Datasheet (PDF)"",""document_url"":""https://www.mouser.com/datasheet/2/18/amphenolaerospace_D38999_IIIseriesLJT-1157245.pdf""}]","null","null","null","{""text"":null,""url"":null}","{""availabilty"":null,""mfr_part_hash"":null,""min"":0,""packaging"":null,""price"":null}"
